Rentrée;Région académique;Académie;Département;Commune;UAI;Dénomination principale;Patronyme;Type d'établissement;Secteur;Nombre d'élèves dans une formation du second degré;Nombre d'élèves dans une formation du supérieur;Nombre d'élèves 2D externe;Nombre d'élèves 2D demi-pensionnaires;Nombre d'élèves 2D internes;Nombre d'élèves SUP externes;Nombre d'élèves SUP demi-pensionnaires;Nombre d'élèves SUP internes
2021;GRAND EST;NANCY-METZ;MOSELLE;METZ;0573688Z;COLLEGE PRIVE;ASSOCIATION RABBI GUERSHON;COLLEGE;PRIVE;13;;2;11;0;;;
2021;GRAND EST;NANCY-METZ;VOSGES;BRUYERES;0880005C;COLLEGE;CHARLEMAGNE;COLLEGE;PUBLIC;563;;106;457;0;;;
2021;GRAND EST;NANCY-METZ;VOSGES;EPINAL;0880023X;LYCEE PROFESSIONNEL;ISABELLE VIVIANI;LP;PUBLIC;480;;154;247;79;;;
2021;GRAND EST;NANCY-METZ;VOSGES;GERARDMER;0880030E;LYCEE GENERAL;LA HAIE GRISELLE;LYCEE;PUBLIC;471;;46;328;97;;;
2021;GRAND EST;NANCY-METZ;VOSGES;NEUFCHATEAU;0880041S;COLLEGE;PIERRE ET MARIE CURIE;COLLEGE;PUBLIC;462;;158;297;7;;;
2021;GRAND EST;NANCY-METZ;VOSGES;RUPT-SUR-MOSELLE;0880054F;COLLEGE;JEAN MONTEMONT;COLLEGE;PUBLIC;158;;49;109;0;;;
2021;GRAND EST;NANCY-METZ;VOSGES;REMIREMONT;0880096B;COLLEGE PRIVE;SAINT JOSEPH;COLLEGE;PRIVE;313;;61;208;44;;;
2021;GRAND EST;NANCY-METZ;VOSGES;EPINAL;0880101G;LYCEE GEN.ET TECHNOL.PRIVE;NOTRE DAME - SAINT JOSEPH;LYCEE;PRIVE;375;90;116;213;46;90;0;0
2021;GRAND EST;NANCY-METZ;VOSGES;RAMBERVILLERS;0880114W;COLLEGE PRIVE;SAINTE JEANNE D'ARC;COLLEGE;PRIVE;158;;37;121;0;;;
2021;GRAND EST;NANCY-METZ;VOSGES;REMIREMONT;0880153N;LPO LYCEE DES METIERS;FILIERE BOIS ANDRE MALRAUX;LYCEE;PUBLIC;1028;83;98;792;138;17;41;25
2021;GRAND EST;NANCY-METZ;VOSGES;REMIREMONT;0880155R;COLLEGE;CHRISTIAN PONCELET;COLLEGE;PUBLIC;422;;137;285;0;;;
2021;GRAND EST;NANCY-METZ;VOSGES;CHATEL-SUR-MOSELLE;0880418B;COLLEGE;LOUIS PERGAUD;COLLEGE;PUBLIC;377;;34;343;0;;;
2021;GRAND EST;NANCY-METZ;VOSGES;CONTREXEVILLE;0881102V;COLLEGE;LYAUTEY;COLLEGE;PUBLIC;344;;52;292;0;;;
2021;GRAND EST;NANCY-METZ;VOSGES;REMIREMONT;0881140L;LYCEE PROFESSIONNEL;CAMILLE CLAUDEL;LP;PUBLIC;227;;34;146;47;;;
2021;GRAND EST;NANCY-METZ;VOSGES;XERTIGNY;0881369K;COLLEGE;CAMILLE CLAUDEL;COLLEGE;PUBLIC;380;;43;337;0;;;
2021;GRAND EST;NANCY-METZ;VOSGES;VAGNEY;0881372N;COLLEGE;DU BAN DE VAGNEY;COLLEGE;PUBLIC;334;;3;331;0;;;
2021;GRAND EST;NANCY-METZ;VOSGES;GERARDMER;0881446U;COLLEGE;LA HAIE GRISELLE;COLLEGE;PUBLIC;444;;53;381;10;;;
2021;GRAND EST;NANCY-METZ;VOSGES;GERARDMER;0881664F;LPO LYCEE DES METIERS;HOTELIER J-B SIMEON CHARDIN;LYCEE;PUBLIC;330;47;4;136;190;6;28;13
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0440021J;LYCEE GENERAL;CLEMENCEAU;LYCEE;PUBLIC;897;914;102;795;0;6;368;540
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0440023L;COLLEGE;CHANTENAY;COLLEGE;PUBLIC;813;;645;168;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0440030U;LYCEE POLYVALENT;GASPARD MONGE - LA CHAUVINIERE;LYCEE;PUBLIC;990;49;144;780;66;19;29;1
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0440049P;COLLEGE;ARISTIDE BRIAND;COLLEGE;PUBLIC;465;;140;325;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;SAINT-NAZAIRE;0440074S;LP LYCEE DES METIERS;BROSSAUD-BLANCHO;LP;PUBLIC;742;;249;454;39;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;SAVENAY;0440077V;LYCEE GENERAL ET TECHNOLOGIQUE;JACQUES PREVERT;LYCEE;PUBLIC;999;;74;925;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;HAUTE-GOULAINE;0440153C;COLLEGE PRIVE;ST GABRIEL;COLLEGE;PRIVE;350;;25;325;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;SAINT-GILDAS-DES-BOIS;0440175B;LYCEE GEN.ET TECHNOL.PRIVE;GABRIEL DESHAYES;LYCEE;PRIVE;470;;33;437;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;CLISSON;0440188R;COLLEGE PRIVE;IMMACULEE CONCEPTION- LA SALLE;COLLEGE;PRIVE;635;;14;621;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;COUERON;0440190T;COLLEGE PRIVE;STE PHILOMENE;COLLEGE;PRIVE;674;;66;608;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;HERBIGNAC;0440195Y;COLLEGE PRIVE;ST JOSEPH;COLLEGE;PRIVE;483;;31;452;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;LIGNE;0440199C;COLLEGE PRIVE;ST JOSEPH;COLLEGE;PRIVE;408;;27;381;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;MACHECOUL-SAINT-MEME;0440201E;LYCEE GEN.ET TECHNOL.PRIVE;ST JOSEPH;LYCEE;PRIVE;601;;48;553;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0440210P;COLLEGE PRIVE;STE MADELEINE- LA JOLIVERIE;COLLEGE;PRIVE;272;;89;183;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NOZAY;0440223D;COLLEGE PRIVE;ST JOSEPH;COLLEGE;PRIVE;557;;26;531;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;PONTCHATEAU;0440224E;COLLEGE PRIVE;ST MARTIN;COLLEGE;PRIVE;659;;8;651;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;REZE;0440229K;COLLEGE PRIVE;ST PAUL;COLLEGE;PRIVE;816;;164;652;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0440255N;LYCEE PROF PRIVE DES METIERS;ENCIA;LP;PRIVE;109;;108;1;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;CHATEAUBRIANT;0440262W;LYCEE PROFESSIONNEL PRIVE;NAZARETH;LP;PRIVE;78;;20;58;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;SAINT-NAZAIRE;0440282T;LYCEE PROF PRIVE DES METIERS;LE MASLE;LP;PRIVE;71;67;71;0;0;67;0;0
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0440285W;COLLEGE;GASTON SERPETTE;COLLEGE;PUBLIC;538;;79;459;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0440286X;COLLEGE;CLAUDE DEBUSSY;COLLEGE;PUBLIC;256;;208;48;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;PORNIC;0440289A;COLLEGE;JEAN MOUNES;COLLEGE;PUBLIC;766;;24;742;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;BLAIN;0440308W;COLLEGE;LE GALINET;COLLEGE;PUBLIC;707;;44;663;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0440309X;COLLEGE;ROSA PARKS;COLLEGE;PUBLIC;317;;205;112;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0440329U;ETAB.REGIONAL ENSEIGNT ADAPTE;LA RIVIERE;EREA;PUBLIC;102;;16;38;48;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;MACHECOUL-SAINT-MEME;0440352U;LYCEE PROFESSIONNEL;LOUIS ARMAND;LP;PUBLIC;227;;13;165;49;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;MONTOIR-DE-BRETAGNE;0440539X;COLLEGE;RENE GUY CADOU;COLLEGE;PUBLIC;359;;81;278;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;PONTCHATEAU;0440541Z;LYCEE PROFESSIONNEL;DES TROIS RIVIERES;LP;PUBLIC;235;;10;178;47;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;GUERANDE;0441550W;LYCEE PROFESSIONNEL;OLIVIER GUICHARD;LP;PUBLIC;398;;24;282;92;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0441552Y;LYCEE POLYVALENT;LES BOURDONNIERES;LYCEE;PUBLIC;1797;158;76;1574;147;51;107;0
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;SAINT-NAZAIRE;0441613P;COLLEGE;PIERRE NORANGE;COLLEGE;PUBLIC;335;;211;124;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;TRIGNAC;0441616T;COLLEGE;JULIEN LAMBOT;COLLEGE;PUBLIC;561;;216;345;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;VALLONS-DE-L'ERDRE;0441655K;COLLEGE;LOUIS PASTEUR;COLLEGE;PUBLIC;285;;36;249;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;DONGES;0441727N;COLLEGE;ARTHUR RIMBAUD;COLLEGE;PUBLIC;338;;66;272;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0441820P;COLLEGE;GABRIEL GUIST'HAU;COLLEGE;PUBLIC;337;;29;308;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;BOUAYE;0441858F;COLLEGE;BELLESTRE;COLLEGE;PUBLIC;735;;44;691;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;LA BAULE-ESCOUBLAC;0441859G;COLLEGE;ERIC TABARLY;COLLEGE;PUBLIC;490;;13;477;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;MISSILLAC;0441917V;COLLEGE;LA FONTAINE;COLLEGE;PUBLIC;297;;39;258;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;ANCENIS-SAINT-GEREON;0441928G;COLLEGE PRIVE;ST JOSEPH;COLLEGE;PRIVE;798;;91;705;2;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;CHATEAUBRIANT;0441929H;COLLEGE PRIVE;ST JOSEPH;COLLEGE;PRIVE;650;;105;545;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0441934N;COLLEGE PRIVE;CHAVAGNES;COLLEGE;PRIVE;542;;138;404;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0441935P;COLLEGE PRIVE;NOTRE-DAME DE TOUTES AIDES;COLLEGE;PRIVE;873;;292;581;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0441937S;COLLEGE PRIVE;ST DONATIEN;COLLEGE;PRIVE;421;;39;381;1;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;LA CHAPELLE-SUR-ERDRE;0442011X;COLLEGE;LA COUTANCIERE;COLLEGE;PUBLIC;543;;68;475;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0442119P;COLLEGE PRIVE;DE BRETAGNE;COLLEGE;PRIVE;97;;96;1;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;BOUAYE;0442309W;LYCEE GENERAL ET TECHNOLOGIQUE;ALCIDE D'ORBIGNY;LYCEE;PUBLIC;1072;;32;1040;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;LA CHAPELLE-SUR-ERDRE;0442388G;COLLEGE PRIVE;CENS;COLLEGE;PRIVE;87;;87;0;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;TREILLIERES;0442418P;COLLEGE;LE HAUT GESVRES;COLLEGE;PUBLIC;635;;38;597;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NANTES;0442699V;LYCEE GENERAL PRIVE;EXTERNAT CHAVAGNES;LYCEE;PRIVE;553;121;424;129;0;15;106;0
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;HERIC;0442728B;COLLEGE;MARCELLE BARON;COLLEGE;PUBLIC;632;;28;604;0;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;NORT-SUR-ERDRE;0442778F;LYCEE GENERAL PRIVE;SAINT-MARTIN;LYCEE;PRIVE;277;;12;261;4;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;CARQUEFOU;0442834S;LYCEE GENERAL ET TECHNOLOGIQUE;HONORE D'ESTIENNE D'ORVES;LYCEE;PUBLIC;987;;205;757;25;;;
2021;PAYS DE LA LOIRE;NANTES;LOIRE-ATLANTIQUE;SAVENAY;0442924P;LYCEE GEN.ET TECHNOL.PRIVE;ST FRANCOIS D'ASSISE;LYCEE;PRIVE;185;;7;178;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;BAUGE-EN-ANJOU;0490010V;COLLEGE;CHATEAUCOIN;COLLEGE;PUBLIC;418;;52;366;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;CHEMILLE-EN-ANJOU;0490017C;COLLEGE;PIERRE ET MARIE CURIE;COLLEGE;PUBLIC;372;;76;296;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;DOUE-EN-ANJOU;0490023J;COLLEGE;LUCIEN MILLET;COLLEGE;PUBLIC;398;;95;303;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;MONTREUIL-JUIGNE;0490032U;COLLEGE;JEAN ZAY;COLLEGE;PUBLIC;752;;62;690;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;OMBREE D'ANJOU;0490037Z;COLLEGE;PHILIPPE COUSTEAU;COLLEGE;PUBLIC;213;;11;202;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;TRELAZE;0490048L;COLLEGE;JEAN ROSTAND;COLLEGE;PUBLIC;559;;244;315;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;ANGERS;0490061A;COLLEGE;AUGUSTE ET JEAN RENOIR;COLLEGE;PUBLIC;420;;101;319;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;ANGERS;0490783K;COLLEGE;JEAN MERMOZ;COLLEGE;PUBLIC;401;;298;103;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;AVRILLE;0490801E;LYCEE PROFESSIONNEL;PAUL EMILE VICTOR;LP;PUBLIC;350;;148;195;7;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;BEAUPREAU-EN-MAUGES;0490828J;LYCEE GEN.ET TECHNOL.PRIVE;DOM SORTAIS;LYCEE;PRIVE;622;31;38;548;36;11;20;0
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;SAUMUR;0490838V;LYCEE GEN.ET TECHNOL.PRIVE;ST LOUIS;LYCEE;PRIVE;651;38;164;480;7;38;0;0
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;SAUMUR;0490839W;COLLEGE PRIVE;ST ANDRE;COLLEGE;PRIVE;333;;136;197;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;ANGERS;0490845C;COLLEGE PRIVE;IMMACULEE CONCEPTION;COLLEGE;PRIVE;247;;146;76;25;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;OREE D'ANJOU;0490856P;COLLEGE PRIVE;ST BENOIT;COLLEGE;PRIVE;558;;37;521;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;CHOLET;0490862W;COLLEGE PRIVE;ND DU BRETONNAIS;COLLEGE;PRIVE;612;;99;513;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;BEAUPREAU-EN-MAUGES;0490865Z;COLLEGE PRIVE;ST LOUIS;COLLEGE;PRIVE;315;;38;277;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;LE LION-D'ANGERS;0490866A;COLLEGE PRIVE;FRANCOIS D'ASSISE;COLLEGE;PRIVE;374;;15;359;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;LONGUE-JUMELLES;0490867B;COLLEGE PRIVE;ST JOSEPH;COLLEGE;PRIVE;494;;11;483;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;LE MAY-SUR-EVRE;0490869D;COLLEGE PRIVE;ST JOSEPH;COLLEGE;PRIVE;304;;81;223;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;SEVREMOINE;0490952U;LYCEE GEN.ET TECHNOL.PRIVE;CHAMP BLANC;LYCEE;PRIVE;374;;33;280;61;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;CHALONNES-SUR-LOIRE;0490955X;COLLEGE;SAINT-EXUPERY;COLLEGE;PUBLIC;486;;18;468;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;ANGERS;0491028B;COLLEGE;MONTAIGNE;COLLEGE;PUBLIC;394;;191;203;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;CHEMILLE-EN-ANJOU;0491929F;COLLEGE PRIVE;NOTRE DAME;COLLEGE;PRIVE;249;;29;219;1;;;
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;ANGERS;0492015Z;LYC GEN TECH PRIVE DES METIERS;SACRE COEUR LA SALLE;LYCEE;PRIVE;1106;250;270;785;51;249;0;1
2021;PAYS DE LA LOIRE;NANTES;MAINE-ET-LOIRE;CHEMILLE-EN-ANJOU;0492224B;LYCEE POLYVALENT;DE L'HYROME;LYCEE;PUBLIC;103;44;0;86;17;3;41;0
2021;PAYS DE LA LOIRE;NANTES;MAYENNE;LAVAL;0530013B;LP LYCEE DES METIERS;ROBERT BURON;LP;PUBLIC;795;;7;612;176;;;
2021;PAYS DE LA LOIRE;NANTES;MAYENNE;MAYENNE;0530016E;LYCEE GENERAL ET TECHNOLOGIQUE;LAVOISIER;LYCEE;PUBLIC;632;51;62;433;137;50;1;0
2021;PAYS DE LA LOIRE;NANTES;MAYENNE;PORT-BRILLET;0530021K;COLLEGE;DE MISEDON;COLLEGE;PUBLIC;345;;33;312;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAYENNE;LAVAL;0530041G;COLLEGE;EMMANUEL DE MARTONNE;COLLEGE;PUBLIC;543;;96;447;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAYENNE;COSSE-LE-VIVIEN;0530054W;COLLEGE PRIVE;ST JOSEPH;COLLEGE;PRIVE;438;;33;405;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAYENNE;GORRON;0530060C;COLLEGE PRIVE;SACRE COEUR;COLLEGE;PRIVE;95;;37;58;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAYENNE;CHATEAU-GONTIER-SUR-MAYENNE;0530779J;COLLEGE;JEAN ROSTAND;COLLEGE;PUBLIC;566;;116;450;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAYENNE;LAVAL;0530790W;COLLEGE;JACQUES MONOD;COLLEGE;PUBLIC;443;;110;333;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAYENNE;MESLAY-DU-MAINE;0530791X;COLLEGE;MAURICE GENEVOIX;COLLEGE;PUBLIC;285;;32;253;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAYENNE;LASSAY-LES-CHATEAUX;0530803K;COLLEGE;VICTOR HUGO;COLLEGE;PUBLIC;238;;3;235;0;;;
2021;PAYS DE LA LOIRE;NANTES;MAYENNE;MAYENNE;0530826K;COLLEGE;SEVIGNE;COLLEGE;PUBLIC;379;;69;310;0;;;
2021;PAYS DE LA LOIRE;NANTES;SARTHE;LA FLECHE;0720021G;LYCEE POLYVALENT;D'ESTOURNELLES DE CONSTANT;LYCEE;PUBLIC;1448;87;62;1181;205;6;74;7
2021;PAYS DE LA LOIRE;NANTES;SARTHE;LA FLECHE;0720023J;COLLEGE;PETIT VERSAILLES;COLLEGE;PUBLIC;485;;88;397;0;;;
2021;PAYS DE LA LOIRE;NANTES;SARTHE;MOULINS-LE-CARBONNEL;0720046J;COLLEGE;DES ALPES MANCELLES;COLLEGE;PUBLIC;280;;7;273;0;;;
2021;PAYS DE LA LOIRE;NANTES;SARTHE;LA FLECHE;0720062B;COLLEGE;LE VIEUX CHENE;COLLEGE;PUBLIC;405;;86;319;0;;;
2021;PAYS DE LA LOIRE;NANTES;SARTHE;LE MANS;0720068H;COLLEGE;LEON TOLSTOI;COLLEGE;PUBLIC;344;;140;204;0;;;
2021;PAYS DE LA LOIRE;NANTES;SARTHE;MAMERS;0720069J;COLLEGE;ALEXANDRE MAUBOUSSIN;COLLEGE;PUBLIC;385;;89;296;0;;;
2021;PAYS DE LA LOIRE;NANTES;SARTHE;LE MANS;0720812S;COLLEGE PRIVE;LES MURIERS;COLLEGE;PRIVE;730;;48;682;0;;;
2021;PAYS DE LA LOIRE;NANTES;SARTHE;LE MANS;0720986F;COLLEGE;LA MADELEINE;COLLEGE;PUBLIC;623;;89;534;0;;;
2021;PAYS DE LA LOIRE;NANTES;SARTHE;LE MANS;0720987G;COLLEGE;COSTA-GAVRAS;COLLEGE;PUBLIC;340;;316;24;0;;;
2021;PAYS DE LA LOIRE;NANTES;SARTHE;MAYET;0720988H;COLLEGE;SUZANNE BOUTELOUP;COLLEGE;PUBLIC;262;;26;236;0;;;
2021;PAYS DE LA LOIRE;NANTES;SARTHE;BESSE-SUR-BRAYE;0721089T;COLLEGE;COURTANVAUX;COLLEGE;PUBLIC;150;;25;125;0;;;
2021;PAYS DE LA LOIRE;NANTES;SARTHE;LE MANS;0721090U;COLLEGE;JOSEPH WEISMANN;COLLEGE;PUBLIC;460;;107;353;0;;;
2021;PAYS DE LA LOIRE;NANTES;SARTHE;LE MANS;0721363R;COLLEGE;BERTHELOT;COLLEGE;PUBLIC;553;;200;353;0;;;
2021;PAYS DE LA LOIRE;NANTES;SARTHE;PRUILLE-LE-CHETIF;0721478R;LYCEE POLYVALENT PRIVE;ST JOSEPH LA SALLE;LYCEE;PRIVE;603;10;52;519;32;2;8;0
2021;PAYS DE LA LOIRE;NANTES;SARTHE;ALLONNES;0721548S;LYCEE GENERAL ET TECHNOLOGIQUE;ANDRE MALRAUX;LYCEE;PUBLIC;666;69;0;666;0;0;69;0
2021;PAYS DE LA LOIRE;NANTES;VENDEE;SAINT-JEAN-DE-MONTS;0850039F;COLLEGE;PAYS DE MONTS;COLLEGE;PUBLIC;526;;17;509;0;;;
2021;PAYS DE LA LOIRE;NANTES;VENDEE;SAINT-GILLES-CROIX-DE-VIE;0850065J;COLLEGE;PIERRE GARCIE FERRANDE;COLLEGE;PUBLIC;903;;25;878;0;;;
2021;PAYS DE LA LOIRE;NANTES;VENDEE;ESSARTS EN BOCAGE;0850099W;COLLEGE PRIVE;ST PIERRE;COLLEGE;PRIVE;657;;2;655;0;;;
2021;PAYS DE LA LOIRE;NANTES;VENDEE;PALLUAU;0850108F;COLLEGE PRIVE;ST PAUL;COLLEGE;PRIVE;426;;31;395;0;;;
2021;PAYS DE LA LOIRE;NANTES;VENDEE;SAINTE-CECILE;0850118S;LYCEE GENERAL PRIVE;L'ESPERANCE;LYCEE;PRIVE;71;;0;18;53;;;
2021;PAYS DE LA LOIRE;NANTES;VENDEE;LA ROCHE-SUR-YON;0850130E;LYC POLYVAL PRIVE DES METIERS;ND DU ROC;LYCEE;PRIVE;1617;307;53;1164;400;306;0;1
2021;PAYS DE LA LOIRE;NANTES;VENDEE;LES SABLES-D'OLONNE;0850133H;LYCEE POLYVALENT PRIVE;STE MARIE DU PORT;LYCEE;PRIVE;1193;122;141;760;292;122;0;0
2021;PAYS DE LA LOIRE;NANTES;VENDEE;CHALLANS;0850146X;LYCEE PROFESSIONNEL;RENE COUZINET;LP;PUBLIC;266;;70;165;31;;;
2021;PAYS DE LA LOIRE;NANTES;VENDEE;SAINT-MICHEL-EN-L'HERM;0851132U;COLLEGE;LES COLLIBERTS;COLLEGE;PUBLIC;278;;22;256;0;;;
2021;PAYS DE LA LOIRE;NANTES;VENDEE;POUZAUGES;0851160Z;COLLEGE PRIVE;ANTOINE DE ST EXUPERY;COLLEGE;PRIVE;774;;29;745;0;;;
2021;PAYS DE LA LOIRE;NANTES;VENDEE;SAINT-LAURENT-SUR-SEVRE;0851293U;COLLEGE PRIVE;ST GABRIEL ST MICHEL;COLLEGE;PRIVE;687;;57;571;59;;;
2021;PAYS DE LA LOIRE;NANTES;VENDEE;MONTAIGU-VENDEE;0851390Z;LYCEE POLYVALENT;LEONARD DE VINCI;LYCEE;PUBLIC;1081;165;14;971;96;9;156;0
2021;PAYS DE LA LOIRE;NANTES;VENDEE;SAINT-LAURENT-SUR-SEVRE;0851504Y;LYCEE PROF PRIVE DES METIERS;ST GABRIEL;LP;PRIVE;221;;6;137;78;;;
2021;PAYS DE LA LOIRE;NANTES;VENDEE;LA ROCHE-SUR-YON;0851643Z;LYCEE PROFESSIONNEL PRIVE;ST FRANCOIS D'ASSISE;LP;PRIVE;370;;7;251;112;;;
2021;PROVENCE-ALPES-COTE D'AZUR;NICE;ALPES-MARITIMES;MENTON;0060027X;LP LYCEE DES METIERS;PIERRE ET MARIE CURIE;LP;PUBLIC;242;;74;141;27;;;
2021;PROVENCE-ALPES-COTE D'AZUR;NICE;ALPES-MARITIMES;NICE;0060043P;LP LYCEE DES METIERS;MAGNAN;LP;PUBLIC;774;;759;0;15;;;
2021;PROVENCE-ALPES-COTE D'AZUR;NICE;ALPES-MARITIMES;NICE;0060048V;COLLEGE;RAOUL DUFY;COLLEGE;PUBLIC;965;;108;857;0;;;
2021;PROVENCE-ALPES-COTE D'AZUR;NICE;ALPES-MARITIMES;PUGET-THENIERS;0060061J;COLLEGE;AUGUSTE BLANQUI;COLLEGE;PUBLIC;241;;44;168;29;;;
